Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Fjærland - Bremuseet;SN55820;05.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;05.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;05.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;05.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;05.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 20:00;0,8
Fjærland - Bremuseet;SN55820;06.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;06.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;07.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 17:00;0,4
Fjærland - Bremuseet;SN55820;08.05.2021 18:00;0,7
Fjærland - Bremuseet;SN55820;08.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 20:00;0,2
Fjærland - Bremuseet;SN55820;08.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;08.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 11:00;0,3
Fjærland - Bremuseet;SN55820;09.05.2021 12:00;0,1
Fjærland - Bremuseet;SN55820;09.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;09.05.2021 21:00;0,1
Fjærland - Bremuseet;SN55820;09.05.2021 22:00;0,2
Fjærland - Bremuseet;SN55820;09.05.2021 23:00;0,1
Fjærland - Bremuseet;SN55820;10.05.2021 00:00;0,5
Fjærland - Bremuseet;SN55820;10.05.2021 01:00;1,2
Fjærland - Bremuseet;SN55820;10.05.2021 02:00;0,7
Fjærland - Bremuseet;SN55820;10.05.2021 03:00;1,4
Fjærland - Bremuseet;SN55820;10.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 08:00;0,1
Fjærland - Bremuseet;SN55820;10.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 17:00;0,2
Fjærland - Bremuseet;SN55820;10.05.2021 18:00;2,1
Fjærland - Bremuseet;SN55820;10.05.2021 19:00;1,1
Fjærland - Bremuseet;SN55820;10.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;10.05.2021 21:00;0,2
Fjærland - Bremuseet;SN55820;10.05.2021 22:00;0,1
Fjærland - Bremuseet;SN55820;10.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 00:00;0,3
Fjærland - Bremuseet;SN55820;11.05.2021 01:00;0,1
Fjærland - Bremuseet;SN55820;11.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 04:00;0,1
Fjærland - Bremuseet;SN55820;11.05.2021 05:00;0,1
Fjærland - Bremuseet;SN55820;11.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 07:00;0,1
Fjærland - Bremuseet;SN55820;11.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;11.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;12.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;13.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;14.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;15.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;16.05.2021 17:00;0,6
Fjærland - Bremuseet;SN55820;16.05.2021 18:00;4,7
Fjærland - Bremuseet;SN55820;16.05.2021 19:00;1,3
Fjærland - Bremuseet;SN55820;16.05.2021 20:00;0,6
Fjærland - Bremuseet;SN55820;16.05.2021 21:00;0,4
Fjærland - Bremuseet;SN55820;16.05.2021 22:00;0,1
Fjærland - Bremuseet;SN55820;16.05.2021 23:00;0,1
Fjærland - Bremuseet;SN55820;17.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;17.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;18.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 02:00;0,2
Fjærland - Bremuseet;SN55820;19.05.2021 03:00;0,3
Fjærland - Bremuseet;SN55820;19.05.2021 04:00;0,2
Fjærland - Bremuseet;SN55820;19.05.2021 05:00;0,1
Fjærland - Bremuseet;SN55820;19.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 19:00;0,1
Fjærland - Bremuseet;SN55820;19.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;19.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 06:00;0,3
Fjærland - Bremuseet;SN55820;20.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 09:00;0,7
Fjærland - Bremuseet;SN55820;20.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;20.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;21.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;22.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 10:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 11:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 12:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 13:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 14:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 15:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 16:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 17:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 18:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 19:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 20:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 21:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 22:00;0
Fjærland - Bremuseet;SN55820;23.05.2021 23:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 00:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 01:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 02:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 03:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 04:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 05:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 06:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 07:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 08:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 09:00;0
Fjærland - Bremuseet;SN55820;24.05.2021 10:00;0
